frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_knee_angle,right_knee_angle
208,0.4649013876914978,0.23837034404277802,0.46782976388931274,0.25510549545288086,0.5047059059143066,0.45284706354141235,0.5026707649230957,0.45550182461738586,0.4677978754043579,0.612979531288147,0.46960556507110596,0.6093783378601074,0.49173036217689514,0.8186414241790771,0.4906303584575653,0.8107783198356628,160.38,161.91
209,0.46584567427635193,0.2318728268146515,0.4678442180156708,0.24929721653461456,0.5020819902420044,0.4475979208946228,0.5020192861557007,0.45132890343666077,0.468793660402298,0.6133698225021362,0.4731139540672302,0.6098390817642212,0.49194133281707764,0.8187246322631836,0.49107930064201355,0.811342179775238,162.21,164.57
210,0.4660756587982178,0.22761468589305878,0.4686502516269684,0.24299976229667664,0.49661335349082947,0.4480943977832794,0.5004639625549316,0.4479786455631256,0.47059160470962524,0.6136578321456909,0.4759686291217804,0.6099255681037903,0.49190643429756165,0.81937175989151,0.49210652709007263,0.8114765882492065,165.15,166.82
211,0.4666793644428253,0.22244660556316376,0.4698018729686737,0.23891696333885193,0.4943445324897766,0.447004109621048,0.49867692589759827,0.4473859965801239,0.47380053997039795,0.6122038960456848,0.47743210196495056,0.6088825464248657,0.4923480749130249,0.8199313282966614,0.4924701452255249,0.8139806389808655,167.81,168.31
212,0.4666120111942291,0.21759317815303802,0.47136396169662476,0.2356683611869812,0.489468514919281,0.4488709270954132,0.4957158863544464,0.4496943950653076,0.4731389880180359,0.613003671169281,0.4768093526363373,0.6091983318328857,0.49238431453704834,0.8232545256614685,0.4922167658805847,0.8139094114303589,169.09,168.94
213,0.4666201174259186,0.2158874273300171,0.47240325808525085,0.2347627878189087,0.4856245219707489,0.44731974601745605,0.4928179979324341,0.45053964853286743,0.47267675399780273,0.6142275929450989,0.47633153200149536,0.6108603477478027,0.49320098757743835,0.8249157667160034,0.4924095571041107,0.8139901161193848,170.0,169.6
214,0.4665423035621643,0.2125728279352188,0.4735894203186035,0.23635923862457275,0.48183634877204895,0.4465021789073944,0.4922615587711334,0.45310282707214355,0.4720233678817749,0.6143432259559631,0.4763571619987488,0.6127480268478394,0.49327021837234497,0.8259958028793335,0.492674857378006,0.81685870885849,170.92,169.74
215,0.46655234694480896,0.21068018674850464,0.4746398627758026,0.23607255518436432,0.48055946826934814,0.4443179666996002,0.4920569360256195,0.4526236951351166,0.471897691488266,0.6137858629226685,0.4762037396430969,0.6141332387924194,0.4934982359409332,0.8268606662750244,0.492731511592865,0.8191003799438477,171.29,169.78
216,0.46656334400177,0.2086092084646225,0.4746537208557129,0.2344750016927719,0.4789193272590637,0.44225311279296875,0.4892139434814453,0.4525314271450043,0.4726024270057678,0.6133434772491455,0.4765472412109375,0.6141785979270935,0.49344876408576965,0.8275690674781799,0.4927063286304474,0.8181483745574951,172.33,170.99
217,0.4665621221065521,0.20859748125076294,0.4753972887992859,0.233673095703125,0.47689270973205566,0.4430948793888092,0.4871636629104614,0.45313793420791626,0.47308799624443054,0.6142094135284424,0.477424293756485,0.6168109178543091,0.4933483302593231,0.8274421095848083,0.4926598370075226,0.8152346014976501,173.3,172.2
218,0.4665623903274536,0.20925641059875488,0.4760627746582031,0.23537585139274597,0.4754418432712555,0.44438302516937256,0.4858419895172119,0.4540652930736542,0.47503864765167236,0.6215327978134155,0.4806005358695984,0.6282720565795898,0.493243545293808,0.8272964954376221,0.4926421642303467,0.8152076601982117,174.81,174.59
219,0.4666590690612793,0.20886124670505524,0.47642242908477783,0.2338726818561554,0.4744899272918701,0.4415201246738434,0.4858240783214569,0.4515225291252136,0.4749012291431427,0.6187006235122681,0.4800780713558197,0.6278555393218994,0.49233853816986084,0.8253341913223267,0.4926148056983948,0.8150089979171753,175.31,174.3
220,0.46688681840896606,0.2101878970861435,0.4772084653377533,0.23291252553462982,0.47349560260772705,0.44173842668533325,0.48510318994522095,0.45109686255455017,0.47480204701423645,0.6170941591262817,0.48026174306869507,0.6265044808387756,0.49155324697494507,0.8246495723724365,0.49234724044799805,0.8150348663330078,175.81,174.75
221,0.4675302803516388,0.2102019190788269,0.4777383506298065,0.23161354660987854,0.47486740350723267,0.4418143630027771,0.484757661819458,0.4516519606113434,0.474658727645874,0.6170771718025208,0.4799176752567291,0.62563157081604,0.4906857907772064,0.8232308030128479,0.49224841594696045,0.8146687746047974,175.49,174.67
222,0.46812930703163147,0.2085813283920288,0.477771520614624,0.22961540520191193,0.4762328267097473,0.44229066371917725,0.4850550889968872,0.45132914185523987,0.47425127029418945,0.6166568398475647,0.4798011779785156,0.6241523623466492,0.4906923770904541,0.8232182264328003,0.49239057302474976,0.8141828179359436,174.8,174.47
223,0.46845224499702454,0.2093864232301712,0.4778342843055725,0.2290225476026535,0.4763484597206116,0.4420663118362427,0.485493540763855,0.4491255581378937,0.474179744720459,0.6164437532424927,0.479764461517334,0.621730387210846,0.4905802309513092,0.8232170939445496,0.4923712909221649,0.813630223274231,174.75,174.34
224,0.46864092350006104,0.20972119271755219,0.4777463972568512,0.22952736914157867,0.47665828466415405,0.4424065351486206,0.4858402609825134,0.44797563552856445,0.47447669506073,0.6164655089378357,0.4797523021697998,0.6201815009117126,0.49043211340904236,0.8233116865158081,0.4922293424606323,0.8130746483802795,174.87,174.27
225,0.4685300886631012,0.21017494797706604,0.4774673283100128,0.2293613851070404,0.4788852334022522,0.4422464370727539,0.48899203538894653,0.44744569063186646,0.4743758738040924,0.6162561178207397,0.48019471764564514,0.6198055744171143,0.48999878764152527,0.8233911395072937,0.4922431707382202,0.8130684494972229,174.2,173.51
226,0.4676419496536255,0.21050193905830383,0.4774186909198761,0.2299254983663559,0.4844096899032593,0.4418521821498871,0.4950610399246216,0.4471127390861511,0.47519999742507935,0.6161438226699829,0.4806951582431793,0.6194676756858826,0.48985356092453003,0.8233931064605713,0.49225276708602905,0.8128086924552917,172.93,171.81
227,0.4660857617855072,0.210846409201622,0.4773365259170532,0.23029139637947083,0.4894390106201172,0.4411289691925049,0.49920859932899475,0.44672447443008423,0.47595012187957764,0.6149678826332092,0.4816824793815613,0.6170974373817444,0.4898105263710022,0.8232438564300537,0.49224570393562317,0.8126339316368103,171.76,171.03
228,0.4651409089565277,0.21193364262580872,0.47719788551330566,0.2327592372894287,0.49231189489364624,0.4410156309604645,0.5028356313705444,0.44666925072669983,0.4761827290058136,0.614964485168457,0.4828118085861206,0.6175020337104797,0.48986145853996277,0.8242138624191284,0.49316585063934326,0.8133909106254578,170.96,170.29
229,0.46422407031059265,0.2170475721359253,0.4770895540714264,0.23816291987895966,0.49468421936035156,0.44329339265823364,0.5048839449882507,0.4477827250957489,0.47711631655693054,0.6139999032020569,0.48368778824806213,0.6166344285011292,0.4902794361114502,0.8244468569755554,0.49362680315971375,0.8136017322540283,170.55,169.96
230,0.4642196595668793,0.2223762720823288,0.4759850800037384,0.24463996291160583,0.4986388683319092,0.4440436363220215,0.5055283904075623,0.44871798157691956,0.4769575595855713,0.6140138506889343,0.48192840814590454,0.6129563450813293,0.4928896129131317,0.8262054920196533,0.49336308240890503,0.8091751933097839,168.44,168.49
231,0.4641626477241516,0.22812537848949432,0.47392648458480835,0.2544010579586029,0.5039310455322266,0.44497033953666687,0.5070515275001526,0.45199474692344666,0.476842999458313,0.6145846843719482,0.4810967445373535,0.6182683706283569,0.4942847490310669,0.8271000385284424,0.49371448159217834,0.8195153474807739,166.23,167.54
232,0.4630213975906372,0.23623248934745789,0.47297489643096924,0.2622263729572296,0.5071185231208801,0.44762176275253296,0.5105273127555847,0.45616915822029114,0.47677767276763916,0.6126900911331177,0.4776590168476105,0.6147562265396118,0.4954589903354645,0.8270547389984131,0.49313777685165405,0.8190717697143555,164.6,163.96
233,0.4629001319408417,0.24491778016090393,0.47171077132225037,0.2725338935852051,0.5124419331550598,0.45791923999786377,0.5114620327949524,0.4679962396621704,0.4757235050201416,0.6128484010696411,0.4729391634464264,0.6147247552871704,0.4952780604362488,0.8270301818847656,0.4926225244998932,0.8187060356140137,161.45,159.78
234,0.46259668469429016,0.2535668909549713,0.4710236191749573,0.2811548411846161,0.514365017414093,0.46310362219810486,0.5147449374198914,0.4722330570220947,0.4710802733898163,0.612957775592804,0.47102975845336914,0.6140036582946777,0.49514204263687134,0.8270155787467957,0.49313756823539734,0.8186076879501343,157.48,156.7
235,0.4624752104282379,0.2633863091468811,0.4682079255580902,0.2892571985721588,0.5188969969749451,0.4720839858055115,0.516606867313385,0.48026955127716064,0.46495598554611206,0.6134671568870544,0.46954289078712463,0.6140138506889343,0.4948357045650482,0.8233309388160706,0.4940228760242462,0.8185312151908875,151.01,153.79
236,0.4621853232383728,0.27663299441337585,0.46733298897743225,0.29881972074508667,0.5224865674972534,0.481496125459671,0.5208209753036499,0.4879213273525238,0.4624660015106201,0.6154019236564636,0.47017353773117065,0.6160059571266174,0.49394819140434265,0.8199632167816162,0.4930638074874878,0.8183878064155579,147.11,151.97
237,0.4620926082134247,0.289357453584671,0.4646281599998474,0.314056932926178,0.5258623361587524,0.4886479079723358,0.5233381986618042,0.4932402968406677,0.4587291181087494,0.6180433034896851,0.469279944896698,0.6174232363700867,0.4938843250274658,0.8201063275337219,0.49254584312438965,0.8161674737930298,142.71,149.8
238,0.4620974063873291,0.30417686700820923,0.46449264883995056,0.32481080293655396,0.5293261408805847,0.4955933392047882,0.5267314314842224,0.49843624234199524,0.4540306031703949,0.6201960444450378,0.4647209644317627,0.6182361841201782,0.4920543432235718,0.820148766040802,0.4904133379459381,0.812045156955719,138.09,145.08
239,0.4622408449649811,0.31956741213798523,0.4639526307582855,0.34313496947288513,0.5334728360176086,0.5039440989494324,0.5304288268089294,0.5075897574424744,0.4532776176929474,0.6215164065361023,0.4638482332229614,0.6201003193855286,0.49060243368148804,0.8203200101852417,0.48941510915756226,0.8110324740409851,135.07,141.76
240,0.46221140027046204,0.33010542392730713,0.46310412883758545,0.3668467104434967,0.5348866581916809,0.5082095265388489,0.530892550945282,0.5165936350822449,0.4510074257850647,0.6218090653419495,0.4538464844226837,0.6221277117729187,0.49013611674308777,0.821086585521698,0.4884032607078552,0.8111353516578674,132.45,133.51
241,0.4610857665538788,0.3463117480278015,0.463023841381073,0.38160577416419983,0.535671591758728,0.5197809934616089,0.5337257981300354,0.5268207788467407,0.4451192021369934,0.6257076263427734,0.4540196657180786,0.6271510720252991,0.4894546866416931,0.8211687803268433,0.4878411293029785,0.8111677169799805,126.69,131.12
242,0.4602154791355133,0.366250604391098,0.4633568823337555,0.39141812920570374,0.5363178253173828,0.535105288028717,0.5363112688064575,0.5394725799560547,0.44010409712791443,0.6256324648857117,0.4568521976470947,0.6395912170410156,0.48858484625816345,0.8204517364501953,0.4878576397895813,0.8130859136581421,119.28,131.43
243,0.4587351679801941,0.38400691747665405,0.4659709334373474,0.40112370252609253,0.5354722738265991,0.5466719269752502,0.5375804901123047,0.5522578954696655,0.43793487548828125,0.6294338703155518,0.452786386013031,0.6430833339691162,0.48779091238975525,0.8215107917785645,0.4879876375198364,0.8159036636352539,115.76,125.45
244,0.45710256695747375,0.39679834246635437,0.4664236009120941,0.4139977693557739,0.5347834229469299,0.5595188736915588,0.5388566255569458,0.5637956857681274,0.43572551012039185,0.6357482075691223,0.451499879360199,0.6488422155380249,0.4876391589641571,0.8214521408081055,0.4880824089050293,0.8179920315742493,111.96,122.03
245,0.45629066228866577,0.4129585325717926,0.4663691222667694,0.4307998716831207,0.5349405407905579,0.5744324326515198,0.5377252101898193,0.5744761228561401,0.433268278837204,0.6379647850990295,0.4413742125034332,0.6444308757781982,0.48745816946029663,0.8210563659667969,0.4870155155658722,0.8175497651100159,105.51,111.21
246,0.4561159014701843,0.42791226506233215,0.4662356376647949,0.44679951667785645,0.5348713994026184,0.5897613763809204,0.5370253324508667,0.5899294018745422,0.43258264660835266,0.6388165354728699,0.4369054138660431,0.6423482894897461,0.48742854595184326,0.8210573792457581,0.4865807294845581,0.8174242973327637,98.87,101.79
247,0.4552963078022003,0.44165393710136414,0.46633636951446533,0.4582567811012268,0.5346378684043884,0.6026092171669006,0.5366330146789551,0.6030517220497131,0.43247008323669434,0.6419911980628967,0.43575045466423035,0.6421061158180237,0.487482488155365,0.8210665583610535,0.4850267469882965,0.8166181445121765,94.0,95.39
248,0.4543791115283966,0.4544238746166229,0.4663259983062744,0.4693416357040405,0.5342347621917725,0.6169309020042419,0.5365305542945862,0.616638720035553,0.43261009454727173,0.644098699092865,0.4350152313709259,0.6420981287956238,0.48725441098213196,0.8215994238853455,0.4815705716609955,0.8114335536956787,87.86,88.71
249,0.45449405908584595,0.4677416682243347,0.4647393226623535,0.4853469431400299,0.534079372882843,0.6259393692016602,0.5361474752426147,0.6326688528060913,0.43378570675849915,0.6439430713653564,0.43578821420669556,0.6451630592346191,0.48600199818611145,0.8216066360473633,0.4806135296821594,0.8115473985671997,83.8,82.02
250,0.4545494019985199,0.482528954744339,0.4626714289188385,0.4960275888442993,0.5338679552078247,0.6400409936904907,0.5353837013244629,0.642618715763092,0.433662086725235,0.6453797817230225,0.43468090891838074,0.6464166641235352,0.4855816662311554,0.8210694789886475,0.47952738404273987,0.8080984354019165,76.59,76.66
251,0.45469704270362854,0.4948696494102478,0.46277162432670593,0.5063933730125427,0.5339006781578064,0.6560055017471313,0.5346007347106934,0.65512615442276,0.43244871497154236,0.6474785804748535,0.43323302268981934,0.6474372148513794,0.4857655167579651,0.8212172389030457,0.4801293611526489,0.8082668781280518,68.14,69.41
252,0.45482906699180603,0.5023037791252136,0.462921679019928,0.5189694166183472,0.5349940061569214,0.6643086671829224,0.5345731973648071,0.6675366759300232,0.4325346052646637,0.646277666091919,0.4339764714241028,0.6467090249061584,0.48585066199302673,0.8212200999259949,0.4798908531665802,0.8044799566268921,63.07,62.08
253,0.4548625349998474,0.5110862851142883,0.46217265725135803,0.5289168953895569,0.535661518573761,0.6759153008460999,0.5345371961593628,0.6776120662689209,0.4330260455608368,0.6455187201499939,0.43393969535827637,0.6467013359069824,0.48591452836990356,0.8211671113967896,0.4788232445716858,0.8003790974617004,56.75,56.64
254,0.4548816978931427,0.5165793895721436,0.46278315782546997,0.5311717987060547,0.5358176231384277,0.683234691619873,0.5345011353492737,0.684424638748169,0.4332498610019684,0.6450324058532715,0.434496134519577,0.6466545462608337,0.48593831062316895,0.8209832906723022,0.47906622290611267,0.7983168959617615,52.9,52.93
255,0.4549582004547119,0.5229711532592773,0.4624233543872833,0.5367189645767212,0.5359157919883728,0.6937510967254639,0.5345078706741333,0.6911709308624268,0.4334180951118469,0.6436690092086792,0.43526947498321533,0.6438634395599365,0.48598670959472656,0.8210771083831787,0.47904714941978455,0.7969460487365723,47.45,48.55
256,0.45538070797920227,0.5209305286407471,0.46243682503700256,0.5413628220558167,0.5356600284576416,0.6909370422363281,0.5346885323524475,0.6954521536827087,0.4335658848285675,0.6419026255607605,0.43682849407196045,0.6438271999359131,0.4852985441684723,0.8201847076416016,0.4790792763233185,0.7980688214302063,48.16,46.87
257,0.45660507678985596,0.5197543501853943,0.4628537595272064,0.5424825549125671,0.5355798602104187,0.691852331161499,0.5349555015563965,0.6962915658950806,0.43347325921058655,0.6408712863922119,0.43808040022850037,0.6438034772872925,0.4848349094390869,0.8186708688735962,0.4792664349079132,0.7985848784446716,47.35,46.65
258,0.45760875940322876,0.5169569253921509,0.4624890983104706,0.5433136820793152,0.5355638265609741,0.6906092762947083,0.5349363088607788,0.6952216625213623,0.43249598145484924,0.6400431990623474,0.4372285008430481,0.6437515616416931,0.4848981201648712,0.8179435729980469,0.4794861376285553,0.7990682721138,47.45,47.0
259,0.4575967490673065,0.5146775245666504,0.4627123773097992,0.5344703197479248,0.535160481929779,0.6857662200927734,0.5368359684944153,0.6878668665885925,0.43157872557640076,0.6401444673538208,0.4373410642147064,0.6436572670936584,0.4848882853984833,0.8178117275238037,0.4803392291069031,0.7994287610054016,49.53,50.61
260,0.45680585503578186,0.5135430097579956,0.4627475440502167,0.5315554738044739,0.5351500511169434,0.6806121468544006,0.5382860898971558,0.6875775456428528,0.4313679039478302,0.6408528685569763,0.4368817210197449,0.6430888175964355,0.4846489727497101,0.8176251649856567,0.4803408980369568,0.7997190952301025,52.26,50.8
261,0.45739680528640747,0.5064177513122559,0.46278345584869385,0.5223187208175659,0.535304844379425,0.668440580368042,0.5380359888076782,0.6718427538871765,0.4314781129360199,0.6413405537605286,0.43552929162979126,0.6430755853652954,0.48456358909606934,0.8176572322845459,0.48002246022224426,0.7999224066734314,58.62,58.49
262,0.45739302039146423,0.4961671829223633,0.4625198543071747,0.5081706643104553,0.5354198813438416,0.6525492072105408,0.5377470254898071,0.6551494002342224,0.4315676689147949,0.641855001449585,0.4346682131290436,0.6430409550666809,0.4845148026943207,0.8190871477127075,0.4800558388233185,0.8032386302947998,67.49,67.48
263,0.45746293663978577,0.4796375036239624,0.4624202251434326,0.492199182510376,0.5354023575782776,0.6389015913009644,0.534960150718689,0.6392076015472412,0.43163001537323,0.6406261324882507,0.4332743287086487,0.6399179100990295,0.4850609600543976,0.8207736611366272,0.4793258309364319,0.8031582832336426,74.43,74.65
264,0.4574466347694397,0.46813082695007324,0.46246618032455444,0.47455310821533203,0.5360880494117737,0.6261358261108398,0.5336436033248901,0.6216691732406616,0.4326184093952179,0.6406670808792114,0.43304872512817383,0.6393027305603027,0.48647844791412354,0.8233572840690613,0.47874629497528076,0.80316162109375,81.57,84.36
265,0.4574512243270874,0.44831886887550354,0.4638073444366455,0.4601459801197052,0.5362293124198914,0.6073189973831177,0.5337204337120056,0.6092299222946167,0.43310806155204773,0.639286458492279,0.4332224726676941,0.6393497586250305,0.4868139922618866,0.8230804204940796,0.4802583158016205,0.8064126968383789,90.93,90.96
266,0.45751795172691345,0.4311418831348419,0.4639398753643036,0.44825494289398193,0.5360268354415894,0.5895287990570068,0.5336402058601379,0.5937272906303406,0.43356961011886597,0.6392098069190979,0.4334271550178528,0.6392093896865845,0.48691460490226746,0.8221660256385803,0.4807162284851074,0.8080092072486877,99.61,98.76
267,0.45885592699050903,0.41426461935043335,0.4635642170906067,0.42550572752952576,0.5358883142471313,0.5775138139724731,0.532220184803009,0.5824342370033264,0.434143602848053,0.6381262540817261,0.4335753321647644,0.6367273330688477,0.4868943691253662,0.8219218254089355,0.4800611138343811,0.8078973293304443,104.77,103.63
268,0.46136486530303955,0.3960621953010559,0.4635656476020813,0.4147166907787323,0.5360265970230103,0.5596996545791626,0.530158519744873,0.5644391775131226,0.4368303716182709,0.6372510194778442,0.43507251143455505,0.6340526342391968,0.4869571924209595,0.8226610422134399,0.48001646995544434,0.8087597489356995,112.89,111.78
269,0.463314026594162,0.3708072900772095,0.4640413820743561,0.39138439297676086,0.5354717969894409,0.5401182770729065,0.5300878882408142,0.5496019124984741,0.4400597810745239,0.6354648470878601,0.4404985010623932,0.6344463229179382,0.4871116578578949,0.8227132558822632,0.48169419169425964,0.8137568831443787,120.88,120.5
270,0.46452951431274414,0.35329222679138184,0.4641181528568268,0.37934064865112305,0.5346964597702026,0.5297369956970215,0.5299015641212463,0.5389712452888489,0.4422711133956909,0.6311442852020264,0.4447271227836609,0.6343058347702026,0.4868338704109192,0.822421669960022,0.48322543501853943,0.8175666928291321,124.54,126.36
271,0.46562492847442627,0.33579009771347046,0.46462106704711914,0.3619173467159271,0.533383846282959,0.5151808261871338,0.5278756618499756,0.5247530937194824,0.4468300938606262,0.62895667552948,0.4463518261909485,0.6309636235237122,0.48683491349220276,0.8223946690559387,0.48310211300849915,0.816399097442627,131.05,131.28
272,0.46540531516075134,0.31862008571624756,0.46529698371887207,0.34285464882850647,0.5302742719650269,0.5048359036445618,0.5249074697494507,0.5134918689727783,0.4488699436187744,0.6237022280693054,0.45224738121032715,0.627521812915802,0.487183153629303,0.8219210505485535,0.4838870167732239,0.815895676612854,134.66,137.96
273,0.46511131525039673,0.3025885820388794,0.46658846735954285,0.3247469365596771,0.5259747505187988,0.48917269706726074,0.5216813683509827,0.4984877109527588,0.45194074511528015,0.6202463507652283,0.4572490453720093,0.6264523267745972,0.4872127175331116,0.8201095461845398,0.4847804605960846,0.8162446618080139,140.53,145.02
274,0.46596693992614746,0.2879425883293152,0.4661983847618103,0.3130410611629486,0.5218666791915894,0.48058193922042847,0.514994740486145,0.4885384738445282,0.4558408558368683,0.6214563250541687,0.4568791687488556,0.6188983917236328,0.487146258354187,0.8201215267181396,0.48461130261421204,0.8106958270072937,145.93,147.74
275,0.4665946960449219,0.26934051513671875,0.4661361873149872,0.29598382115364075,0.5162078142166138,0.4712756872177124,0.5099000930786133,0.4787278175354004,0.45508435368537903,0.6184802651405334,0.45760518312454224,0.6161988973617554,0.487652063369751,0.8198455572128296,0.485835999250412,0.8105701804161072,148.26,150.91
276,0.466310977935791,0.25778937339782715,0.4670298993587494,0.2799041271209717,0.512224018573761,0.4669947624206543,0.5076427459716797,0.47240060567855835,0.4568389356136322,0.6159668564796448,0.4573698341846466,0.610797643661499,0.48784875869750977,0.8192383646965027,0.4864813983440399,0.8093740344047546,150.93,151.7
277,0.46611857414245605,0.2494177222251892,0.4676801264286041,0.2701617181301117,0.5080227255821228,0.4614657461643219,0.5049771070480347,0.4666004776954651,0.45842915773391724,0.613743782043457,0.4616118371486664,0.6094470024108887,0.4898768961429596,0.8192210793495178,0.4891652762889862,0.811055600643158,153.26,155.33
278,0.4659832715988159,0.23920927941799164,0.46844419836997986,0.261383593082428,0.5041303634643555,0.4574853777885437,0.5010513663291931,0.46230676770210266,0.4628179669380188,0.6111010313034058,0.4614771604537964,0.6045789122581482,0.4901179075241089,0.8203098177909851,0.4885805547237396,0.8070586919784546,157.51,156.83
279,0.4662081301212311,0.23323050141334534,0.46907690167427063,0.2508980333805084,0.5017462372779846,0.44903165102005005,0.5012008547782898,0.4508625864982605,0.4652523994445801,0.6123242974281311,0.46715956926345825,0.6068509221076965,0.49144402146339417,0.8212855458259583,0.4905829429626465,0.8119003772735596,160.26,161.17
280,0.4662286341190338,0.22677209973335266,0.4711511433124542,0.244631826877594,0.49919116497039795,0.44873911142349243,0.5023170113563538,0.44910603761672974,0.46609607338905334,0.6128926277160645,0.47047534584999084,0.6081135272979736,0.49138548970222473,0.8220018148422241,0.4912205934524536,0.8136148452758789,161.71,162.91
281,0.46691346168518066,0.22134429216384888,0.47124773263931274,0.2378622591495514,0.4979805052280426,0.4485178291797638,0.5005398392677307,0.4482457637786865,0.4682811498641968,0.6105861663818359,0.47245633602142334,0.607610285282135,0.49127063155174255,0.8220098614692688,0.49135592579841614,0.81610107421875,163.41,164.83
282,0.46731048822402954,0.21710190176963806,0.4710777997970581,0.23491966724395752,0.49368444085121155,0.44665515422821045,0.49679628014564514,0.4478430449962616,0.4705659747123718,0.6111937761306763,0.47481274604797363,0.6085617542266846,0.4911709129810333,0.822503387928009,0.4909611940383911,0.8159072399139404,166.43,167.76
283,0.46747156977653503,0.21286624670028687,0.4712679386138916,0.2320222705602646,0.4885857105255127,0.4463351368904114,0.49357670545578003,0.449236124753952,0.47285836935043335,0.6140480637550354,0.47745630145072937,0.6130252480506897,0.4917570650577545,0.8230461478233337,0.4918994903564453,0.8157169222831726,169.48,170.3
284,0.46745893359184265,0.21174436807632446,0.47168639302253723,0.23184093832969666,0.48539799451828003,0.44633033871650696,0.4900299608707428,0.44911497831344604,0.4744841158390045,0.6141090393066406,0.4782225489616394,0.6130436062812805,0.4916950762271881,0.8230329751968384,0.4917213022708893,0.8146819472312927,171.57,172.05
285,0.46748340129852295,0.2074531614780426,0.47249120473861694,0.22977247834205627,0.4835779666900635,0.4427381455898285,0.48825597763061523,0.44612419605255127,0.4749183654785156,0.6132516860961914,0.4779696464538574,0.6127439737319946,0.4919843077659607,0.822990357875824,0.49179887771606445,0.8140443563461304,172.44,172.54
286,0.4675036072731018,0.20611821115016937,0.4730818271636963,0.22650286555290222,0.48234668374061584,0.43992093205451965,0.4876182973384857,0.44367873668670654,0.4752235412597656,0.6120992302894592,0.48031559586524963,0.6127058863639832,0.49235400557518005,0.823552131652832,0.4923618733882904,0.8140891194343567,173.0,174.1
287,0.4674522578716278,0.20649050176143646,0.4738976061344147,0.2284756451845169,0.4800819754600525,0.43631482124328613,0.48802119493484497,0.4412972927093506,0.47464776039123535,0.6101571917533875,0.48106539249420166,0.6101439595222473,0.49236980080604553,0.8247700333595276,0.49261024594306946,0.8134305477142334,173.49,174.39
288,0.4674297273159027,0.20634546875953674,0.47473856806755066,0.22895601391792297,0.4794428050518036,0.43899768590927124,0.48778703808784485,0.4445830285549164,0.4749293923377991,0.6104063391685486,0.4830956757068634,0.617642343044281,0.4923500120639801,0.8242968916893005,0.4931124150753021,0.815130889415741,173.84,175.54
289,0.4674157202243805,0.20622096955776215,0.47590571641921997,0.22841796278953552,0.47790807485580444,0.4414265751838684,0.4864954948425293,0.4465527832508087,0.4755503833293915,0.6154325008392334,0.4841742515563965,0.6273478865623474,0.4923245906829834,0.8242719173431396,0.49346697330474854,0.8163678646087646,174.63,176.45
290,0.4675038754940033,0.20529627799987793,0.47641170024871826,0.22667954862117767,0.47884196043014526,0.440421462059021,0.48670434951782227,0.44653764367103577,0.47679224610328674,0.6158950924873352,0.4854333698749542,0.6259591579437256,0.49218103289604187,0.8240246176719666,0.49336692690849304,0.8162210583686829,175.1,177.21
291,0.4679708182811737,0.2057885229587555,0.47701090574264526,0.22745174169540405,0.48041078448295593,0.4411383867263794,0.48750048875808716,0.4474623203277588,0.4776417315006256,0.6161022186279297,0.4860207438468933,0.6249518394470215,0.4917893707752228,0.823965847492218,0.49329355359077454,0.8161410689353943,175.2,177.34
292,0.4684436619281769,0.20551463961601257,0.4768756628036499,0.22805631160736084,0.48132458329200745,0.4412756562232971,0.4879690706729889,0.4478686451911926,0.47793707251548767,0.6159524917602539,0.48489585518836975,0.624369740486145,0.49149656295776367,0.8239197731018066,0.4931184947490692,0.8143129944801331,175.16,176.52
293,0.46855852007865906,0.20675890147686005,0.47709330916404724,0.22848697006702423,0.4818030297756195,0.4410036504268646,0.4883459806442261,0.44651347398757935,0.4783587157726288,0.6155383586883545,0.48433631658554077,0.6200121641159058,0.49138277769088745,0.8239327073097229,0.4930189251899719,0.8116613626480103,175.29,176.08
294,0.4685432016849518,0.20754727721214294,0.47720038890838623,0.22909756004810333,0.48298951983451843,0.4406070411205292,0.4894603192806244,0.4455296993255615,0.4781295955181122,0.6148498058319092,0.48407799005508423,0.6157731413841248,0.4912356734275818,0.8238673806190491,0.4929105043411255,0.8098302483558655,174.81,175.58
295,0.4685344696044922,0.2080620378255844,0.4777721166610718,0.2305109053850174,0.4876743257045746,0.44076085090637207,0.495074599981308,0.4451247751712799,0.4778837561607361,0.6148169040679932,0.48300430178642273,0.6148685216903687,0.49114370346069336,0.8239102363586426,0.49286332726478577,0.8099059462547302,173.15,173.04
296,0.46788010001182556,0.20922747254371643,0.4784613251686096,0.2315688133239746,0.49135464429855347,0.4405897855758667,0.5022791624069214,0.4448166489601135,0.477841854095459,0.6147504448890686,0.48294052481651306,0.6149013638496399,0.49113720655441284,0.8239322304725647,0.4932976961135864,0.8106144666671753,171.93,170.48
297,0.46744948625564575,0.21427138149738312,0.4783826470375061,0.2388772815465927,0.4948912560939789,0.4408385157585144,0.5042269229888916,0.4449213147163391,0.4771319329738617,0.6119564175605774,0.481401264667511,0.6128363609313965,0.4912808835506439,0.8232613205909729,0.4930681884288788,0.8106111288070679,170.24,168.88
